rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1490536608811471943,,167,,1490536608,803698081,'',,,1.4336764956,0.0,0.0,,0.0,0.0,44.1131229414
1490536608913787073,,168,,1490536608,903698081,'',,,1.55492358343,0.0,0.0,,0.0,0.0,47.8438025671
1490536609012317689,,169,,1490536609,4698081,'',,,1.63433673163,0.0,0.0,,0.0,0.0,50.2872840501
1490536609114156730,,170,,1490536609,104698081,'',,,1.66475394958,0.0,0.0,,0.0,0.0,51.2231984486
1490536609212542879,,171,,1490536609,204698081,'',,,1.68604724363,0.0,0.0,,0.0,0.0,51.8783767272
1490536609315215884,,172,,1490536609,304698081,'',,,1.67032199189,0.0,0.0,,0.0,0.0,51.3945228274
1490536609413535445,,173,,1490536609,404698081,'',,,1.65931314721,0.0,0.0,,0.0,0.0,51.0557891448
1490536609515912290,,174,,1490536609,504698081,'',,,1.62097756681,0.0,0.0,,0.0,0.0,49.8762328248
1490536609614232606,,175,,1490536609,604698081,'',,,1.59414156509,0.0,0.0,,0.0,0.0,49.0505096952
1490536609716533552,,176,,1490536609,704698081,'',,,1.66724913208,0.0,0.0,,0.0,0.0,51.2999732947
1490536609814589760,,177,,1490536609,805912036,'',,,1.74207432316,0.0,0.0,,0.0,0.0,53.6022868664
1490536609913278308,,178,,1490536609,905912036,'',,,1.67891038997,0.0,0.0,,0.0,0.0,51.6587812299
1490536610015637430,,179,,1490536610,6912036,'',,,1.56949132309,0.0,0.0,,0.0,0.0,48.2920407104
1490536610117943859,,180,,1490536610,106912036,'',,,1.52747070994,0.0,0.0,,0.0,0.0,46.9990987673
1490536610215782136,,181,,1490536610,206912036,'',,,1.5593184183,0.0,0.0,,0.0,0.0,47.9790282554
1490536610314159164,,182,,1490536610,306912036,'',,,1.52035069899,0.0,0.0,,0.0,0.0,46.7800215073
1490536610418515206,,183,,1490536610,406912036,'',,,1.55433324217,0.0,0.0,,0.0,0.0,47.8256382208
1490536610515202118,,184,,1490536610,506912036,'',,,1.48623051812,0.0,0.0,,0.0,0.0,45.7301697882
1490536610617897443,,185,,1490536610,606912036,'',,,1.59171008468,0.0,0.0,,0.0,0.0,48.9756949131
1490536610716019508,,186,,1490536610,707912036,'',,,1.72074318355,0.0,0.0,,0.0,0.0,52.9459441092
1490536610814408644,,187,,1490536610,806912036,'',,,1.66861925051,0.0,0.0,,0.0,0.0,51.3421307851
1490536610916699749,,188,,1490536610,906912036,'',,,1.65812122824,0.0,0.0,,0.0,0.0,51.0191147152
1490536611014803622,,189,,1490536611,7912036,'',,,1.6762490654,0.0,0.0,,0.0,0.0,51.5768943201
1490536611117335375,,190,,1490536611,107912036,'',,,1.78598403689,0.0,0.0,,0.0,0.0,54.9533549812
1490536611215796103,,191,,1490536611,207912036,'',,,1.74027774717,0.0,0.0,,0.0,0.0,53.5470076051
1490536611319804397,,192,,1490536611,307912036,'',,,1.73891266046,0.0,0.0,,0.0,0.0,53.5050049371
1490536611416074657,,193,,1490536611,407912036,'',,,1.67669722608,0.0,0.0,,0.0,0.0,51.5906838794
1490536611518415251,,194,,1490536611,507912036,'',,,1.60251586443,0.0,0.0,,0.0,0.0,49.3081804441
1490536611616731187,,195,,1490536611,607912036,'',,,1.51995740432,0.0,0.0,,0.0,0.0,46.767920133
1490536611719417884,,196,,1490536611,707912036,'',,,1.52342854679,0.0,0.0,,0.0,0.0,46.8747245165
1490536611817700809,,197,,1490536611,807912036,'',,,1.52585725108,0.0,0.0,,0.0,0.0,46.9494538794
1490536611915982893,,198,,1490536611,907912036,'',,,1.58881955468,0.0,0.0,,0.0,0.0,48.8867555288
1490536612019532151,,199,,1490536612,8912036,'',,,1.68839114613,0.0,0.0,,0.0,0.0,51.950496804
1490536612122130157,,200,,1490536612,108912036,'',,,1.61070160847,0.0,0.0,,0.0,0.0,49.5600494913
1490536612218958692,,201,,1490536612,208912036,'',,,1.64820936337,0.0,0.0,,0.0,0.0,50.7141342574
1490536612317394809,,202,,1490536612,310065910,'',,,1.66852575403,0.0,0.0,,0.0,0.0,51.3392539703
1490536612419622194,,203,,1490536612,410065910,'',,,1.53553471883,0.0,0.0,,0.0,0.0,47.2472221179
1490536612517879870,,204,,1490536612,510065910,'',,,1.65685489728,0.0,0.0,,0.0,0.0,50.9801506856
1490536612620467088,,205,,1490536612,610065910,'',,,1.64988618098,0.0,0.0,,0.0,0.0,50.7657286455
1490536612718826308,,206,,1490536612,710065910,'',,,1.61437869045,0.0,0.0,,0.0,0.0,49.6731904753
1490536612817264344,,207,,1490536612,810065910,'',,,1.58952235164,0.0,0.0,,0.0,0.0,48.9083800505
1490536612919064134,,208,,1490536612,910065910,'',,,1.51086289474,0.0,0.0,,0.0,0.0,46.488089069
1490536613021634731,,209,,1490536613,10065910,'',,,1.63958462042,0.0,0.0,,0.0,0.0,50.4487575513
1490536613120263472,,210,,1490536613,111065910,'',,,1.6632722229,0.0,0.0,,0.0,0.0,51.1776068583
1490536613222516129,,211,,1490536613,211065910,'',,,1.68500879347,0.0,0.0,,0.0,0.0,51.8464244143
1490536613321694854,,212,,1490536613,311065910,'',,,1.73085619194,0.0,0.0,,0.0,0.0,53.2571135981
1490536613420962630,,213,,1490536613,411065910,'',,,1.76294937087,0.0,0.0,,0.0,0.0,54.2445960268
1490536613521386535,,214,,1490536613,511065910,'',,,1.69352182794,0.0,0.0,,0.0,0.0,52.1083639366
1490536613620396972,,215,,1490536613,611065910,'',,,1.6755542009,0.0,0.0,,0.0,0.0,51.5555138739
1490536613722203013,,216,,1490536613,711065910,'',,,1.54045375529,0.0,0.0,,0.0,0.0,47.398577086
1490536613820583977,,217,,1490536613,811065910,'',,,1.50714543488,0.0,0.0,,0.0,0.0,46.3737056887
1490536613919015954,,218,,1490536613,911065910,'',,,1.51446016818,0.0,0.0,,0.0,0.0,46.5987744055
1490536614021655803,,219,,1490536614,11065910,'',,,1.61147083972,0.0,0.0,,0.0,0.0,49.5837181452
1490536614123624841,,220,,1490536614,112065910,'',,,1.64359379344,0.0,0.0,,0.0,0.0,50.5721167212
1490536614221962161,,221,,1490536614,212065910,'',,,1.76312534651,0.0,0.0,,0.0,0.0,54.2500106619
1490536614320338721,,222,,1490536614,312065910,'',,,1.84679889424,0.0,0.0,,0.0,0.0,56.8245813612
1490536614422639115,,223,,1490536614,412065910,'',,,1.87473843252,0.0,0.0,,0.0,0.0,57.6842594621
1490536614520997519,,224,,1490536614,512065910,'',,,1.74114470894,0.0,0.0,,0.0,0.0,53.573683352
1490536614624840993,,225,,1490536614,612065910,'',,,1.55573742968,0.0,0.0,,0.0,0.0,47.8688439902
1490536614722618105,,226,,1490536614,712065910,'',,,1.51784298455,0.0,0.0,,0.0,0.0,46.7028610631
1490536614824242034,,227,,1490536614,812406942,'',,,1.48985980685,0.0,0.0,,0.0,0.0,45.8418402107
1490536614922391579,,228,,1490536614,912406942,'',,,1.50236022855,0.0,0.0,,0.0,0.0,46.2264685709
1490536615024414544,,229,,1490536615,12406942,'',,,1.419218851,0.0,0.0,,0.0,0.0,43.6682723384
1490536615123084252,,230,,1490536615,113406942,'',,,1.53934341893,0.0,0.0,,0.0,0.0,47.36441289
